ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService

48	d	39750124	30485116	0	0	0	0	5000
42A	c	39751097	30481668	11	0	240	849	898
120	c	39750087	30485560	20	0	120	893	949
12	c	39751132	30491299	11	0	120	829	887
28	c	39753087	30485595	14	0	240	578	645
6	c	39751267	30489180	15	0	180	85	165
122	c	39749195	30476336	9	0	100	785	867
121	c	39749195	30474898	8	0	100	762	841
39	c	39752233	30483391	5	0	120	1523	1578
17	c	39749178	30489155	9	0	180	586	634
73	c	39747617	30474902	19	0	180	1451	1501
42B	c	39752379	30481190	11	0	120	649	729
74	c	39747131	30474621	7	0	120	891	977
2	c	39751972	30492308	10	0	120	257	303
11	c	39751078	30491364	20	0	120	781	852
52	c	39748937	30480167	16	0	120	861	905
125	c	39752357	30493098	11	0	120	1037	1102
22B	c	39749472	30489346	9	0	180	286	367
15	c	39750023	30491363	10	0	120	1076	1158
5	c	39753051	30492640	13	0	120	1183	1262
75	c	39747236	30473853	11	0	120	424	487
20	c	39749416	30489487	19	0	180	713	761
8	c	39751388	30493135	8	0	120	416	495
154	c	39750448	30478030	19	0	240	166	221
18	c	39748798	30488982	11	0	120	999	1079
7	c	39751035	30489245	5	0	120	372	450
117	c	39749351	30491168	20	0	120	653	739
37B	c	39751355	30484827	15	0	180	933	984
87	c	39745797	30473663	13	0	120	1694	1770
71	c	39747743	30476326	17	0	120	503	558
43C	c	39752207	30479961	8	0	120	1396	1468
1	c	39752498	30490950	10	0	120	853	929
47	c	39751337	30485070	15	0	180	448	493
14	c	39750497	30491334	17	0	120	1622	1668
61A/1	c	39749131	30476333	10	0	180	752	823
60B/1	c	39749234	30474840	9	0	180	1328	1413
16	c	39749308	30491449	13	0	120	1155	1226
42C	c	39751074	30480695	5	0	240	168	252
116	c	39753847	30488222	15	0	100	494	557
57	c	39749750	30476333	6	0	180	21	90
70	c	39747980	30476323	8	0	120	1622	1705
78	c	39747094	30474492	0	12	120	155	230
13	c	39750779	30491320	0	12	120	1362	1437
59	c	39750375	30474471	0	5	120	1479	1532
60B/2	c	39749234	30474840	0	9	240	334	391
26	c	39753624	30489987	0	5	120	474	531
60A/2	c	39749362	30474844	0	15	240	764	840
51	c	39749598	30481872	0	6	120	521	587
43B	c	39751072	30479666	0	14	180	1402	1476
23	c	39750602	30490429	0	18	120	100	151
123	c	39747098	30475236	0	11	120	1302	1377
86	c	39746245	30476286	0	17	120	1256	1304
49	c	39751162	30483036	0	10	120	395	440
113	c	39753067	30493342	0	7	100	1175	1248
61A/2	c	39749131	30476333	0	11	240	294	373
22E	c	39749475	30489244	0	16	180	689	768
83	c	39746378	30476496	0	11	120	684	735
34	c	39752970	30487338	0	13	240	34	78
124	c	39747138	30471867	0	10	120	1183	1262
35	c	39752418	30485774	0	14	120	1649	1731
10	c	39750316	30491958	0	19	120	1341	1393
29	c	39753082	30485329	0	5	120	1567	1647
36	c	39751436	30485759	0	15	180	775	827
41	c	39751122	30481994	0	14	180	1138	1224
67	c	39748182	30474837	0	20	120	1536	1585
68	c	39747973	30474841	0	19	120	1577	1639
76	c	39747376	30473919	0	5	120	65	112
27	c	39753097	30486867	0	7	120	644	702
153	c	39750033	30481107	0	11	180	867	922
80	c	39747092	30474594	0	18	120	468	548
66	c	39748210	30474900	0	17	180	407	479
77	c	39747091	30474708	0	18	120	1338	1401
79	c	39747237	30473743	0	8	120	1407	1483
33	c	39751610	30487475	0	14	180	1143	1227
88	c	39743705	30469487	0	8	240	288	369
22D	c	39750718	30488967	0	18	240	1308	1394
56	c	39749427	30476711	0	17	180	124	184
62	c	39748424	30474837	0	11	120	1203	1288
9	c	39751299	30491815	0	13	120	324	377
61B	c	39749062	30476333	0	11	180	953	1022
50	c	39749712	30483948	0	7	120	705	781
cs1	cs	39744075	30469333	0	0	0	0	5000
cs2	cs	39748305	30477105	0	0	0	0	5000
cs3	cs	39746605	30474623	0	0	0	0	5000
cs4	cs	39753933	30484572	0	0	0	0	5000
cs5	cs	39751670	30480422	0	0	0	0	5000
cs6	cs	39751182	30487697	0	0	0	0	5000
cs7	cs	39752908	30489350	0	0	0	0	5000
cs8	cs	39750889	30492715	0	0	0	0	5000
cs9	cs	39750132	30474637	0	0	0	0	5000
cs10	cs	39749569	30482477	0	0	0	0	5000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/

